Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.55990 |      3.348754e-07      |      5.336715e+03      |
| 0.56000 |      3.348605e-07      |      5.336908e+03      |
| 0.56010 |      3.348455e-07      |      5.337100e+03      |
| 0.56020 |      3.348305e-07      |      5.337291e+03      |
| 0.56030 |      3.348156e-07      |      5.337482e+03      |
| 0.56040 |      3.348006e-07      |      5.337673e+03      |
| 0.56050 |      3.347856e-07      |      5.337863e+03      |
| 0.56060 |      3.347707e-07      |      5.338052e+03      |
| 0.56070 |      3.347557e-07      |      5.338241e+03      |
| 0.56080 |      3.347408e-07      |      5.338430e+03      |
| 0.56090 |      3.347258e-07      |      5.338618e+03      |
| 0.56100 |      3.347109e-07      |      5.338805e+03      |
| 0.56110 |      3.346959e-07      |      5.338992e+03      |
| 0.56120 |      3.346810e-07      |      5.339179e+03      |
| 0.56130 |      3.346660e-07      |      5.339364e+03      |
| 0.56140 |      3.346511e-07      |      5.339550e+03      |
| 0.56150 |      3.346361e-07      |      5.339735e+03      |
| 0.56160 |      3.346212e-07      |      5.339919e+03      |
| 0.56170 |      3.346063e-07      |      5.340103e+03      |
| 0.56180 |      3.345913e-07      |      5.340286e+03      |
| 0.56190 |      3.345764e-07      |      5.340469e+03      |
| 0.56200 |      3.345615e-07      |      5.340651e+03      |
| 0.56210 |      3.345465e-07      |      5.340833e+03      |
| 0.56220 |      3.345316e-07      |      5.341014e+03      |
| 0.56230 |      3.345167e-07      |      5.341195e+03      |
| 0.56240 |      3.345018e-07      |      5.341375e+03      |
| 0.56250 |      3.344868e-07      |      5.341554e+03      |
| 0.56260 |      3.344719e-07      |      5.341733e+03      |
| 0.56270 |      3.344570e-07      |      5.341912e+03      |
| 0.56280 |      3.344421e-07      |      5.342090e+03      |
| 0.56290 |      3.344272e-07      |      5.342268e+03      |
| 0.56300 |      3.344123e-07      |      5.342445e+03      |
| 0.56310 |      3.343974e-07      |      5.342621e+03      |
| 0.56320 |      3.343825e-07      |      5.342797e+03      |
| 0.56330 |      3.343676e-07      |      5.342973e+03      |
| 0.56340 |      3.343527e-07      |      5.343148e+03      |
| 0.56350 |      3.343378e-07      |      5.343322e+03      |
| 0.56360 |      3.343229e-07      |      5.343496e+03      |
| 0.56370 |      3.343080e-07      |      5.343670e+03      |
| 0.56380 |      3.342931e-07      |      5.343843e+03      |
| 0.56390 |      3.342782e-07      |      5.344015e+03      |
| 0.56400 |      3.342633e-07      |      5.344187e+03      |
| 0.56410 |      3.342485e-07      |      5.344358e+03      |
| 0.56420 |      3.342336e-07      |      5.344529e+03      |
| 0.56430 |      3.342187e-07      |      5.344699e+03      |
| 0.56440 |      3.342038e-07      |      5.344869e+03      |
| 0.56450 |      3.341890e-07      |      5.345038e+03      |
| 0.56460 |      3.341741e-07      |      5.345207e+03      |
| 0.56470 |      3.341592e-07      |      5.345376e+03      |
| 0.56480 |      3.341444e-07      |      5.345543e+03      |
| 0.56490 |      3.341295e-07      |      5.345710e+03      |
| 0.56500 |      3.341146e-07      |      5.345877e+03      |
| 0.56510 |      3.340998e-07      |      5.346043e+03      |
| 0.56520 |      3.340849e-07      |      5.346209e+03      |
| 0.56530 |      3.340701e-07      |      5.346374e+03      |
| 0.56540 |      3.340552e-07      |      5.346539e+03      |
| 0.56550 |      3.340404e-07      |      5.346703e+03      |
| 0.56560 |      3.340255e-07      |      5.346866e+03      |
| 0.56570 |      3.340107e-07      |      5.347029e+03      |
| 0.56580 |      3.339958e-07      |      5.347192e+03      |
| 0.56590 |      3.339810e-07      |      5.347354e+03      |
| 0.56600 |      3.339661e-07      |      5.347516e+03      |
| 0.56610 |      3.339513e-07      |      5.347677e+03      |
| 0.56620 |      3.339365e-07      |      5.347837e+03      |
| 0.56630 |      3.339217e-07      |      5.347997e+03      |
| 0.56640 |      3.339068e-07      |      5.348156e+03      |
| 0.56650 |      3.338920e-07      |      5.348315e+03      |
| 0.56660 |      3.338772e-07      |      5.348474e+03      |
| 0.56670 |      3.338624e-07      |      5.348632e+03      |
| 0.56680 |      3.338475e-07      |      5.348789e+03      |
| 0.56690 |      3.338327e-07      |      5.348946e+03      |
| 0.56700 |      3.338179e-07      |      5.349102e+03      |
| 0.56710 |      3.338031e-07      |      5.349258e+03      |
| 0.56720 |      3.337883e-07      |      5.349413e+03      |
| 0.56730 |      3.337735e-07      |      5.349568e+03      |
| 0.56740 |      3.337587e-07      |      5.349722e+03      |
| 0.56750 |      3.337439e-07      |      5.349876e+03      |
| 0.56760 |      3.337291e-07      |      5.350029e+03      |
| 0.56770 |      3.337143e-07      |      5.350182e+03      |
| 0.56780 |      3.336995e-07      |      5.350334e+03      |
| 0.56790 |      3.336847e-07      |      5.350486e+03      |
| 0.56800 |      3.336699e-07      |      5.350637e+03      |
| 0.56810 |      3.336551e-07      |      5.350787e+03      |
| 0.56820 |      3.336403e-07      |      5.350937e+03      |
| 0.56830 |      3.336256e-07      |      5.351087e+03      |
| 0.56840 |      3.336108e-07      |      5.351236e+03      |
| 0.56850 |      3.335960e-07      |      5.351385e+03      |
| 0.56860 |      3.335812e-07      |      5.351533e+03      |
| 0.56870 |      3.335664e-07      |      5.351680e+03      |
| 0.56880 |      3.335517e-07      |      5.351827e+03      |
| 0.56890 |      3.335369e-07      |      5.351973e+03      |
| 0.56900 |      3.335221e-07      |      5.352119e+03      |
| 0.56910 |      3.335074e-07      |      5.352265e+03      |
| 0.56920 |      3.334926e-07      |      5.352410e+03      |
| 0.56930 |      3.334779e-07      |      5.352554e+03      |
| 0.56940 |      3.334631e-07      |      5.352698e+03      |
| 0.56950 |      3.334484e-07      |      5.352841e+03      |
| 0.56960 |      3.334336e-07      |      5.352984e+03      |
| 0.56970 |      3.334189e-07      |      5.353126e+03      |
| 0.56980 |      3.334041e-07      |      5.353268e+03      |
| 0.56990 |      3.333894e-07      |      5.353409e+03      |
| 0.57000 |      3.333746e-07      |      5.353550e+03      |
| 0.57010 |      3.333599e-07      |      5.353690e+03      |
| 0.57020 |      3.333452e-07      |      5.353830e+03      |
| 0.57030 |      3.333304e-07      |      5.353969e+03      |
| 0.57040 |      3.333157e-07      |      5.354108e+03      |
| 0.57050 |      3.333010e-07      |      5.354246e+03      |
| 0.57060 |      3.332862e-07      |      5.354384e+03      |
| 0.57070 |      3.332715e-07      |      5.354521e+03      |
| 0.57080 |      3.332568e-07      |      5.354657e+03      |
| 0.57090 |      3.332421e-07      |      5.354793e+03      |
| 0.57100 |      3.332274e-07      |      5.354929e+03      |
| 0.57110 |      3.332126e-07      |      5.355064e+03      |
| 0.57120 |      3.331979e-07      |      5.355198e+03      |
| 0.57130 |      3.331832e-07      |      5.355332e+03      |
| 0.57140 |      3.331685e-07      |      5.355466e+03      |
| 0.57150 |      3.331538e-07      |      5.355599e+03      |
| 0.57160 |      3.331391e-07      |      5.355731e+03      |
| 0.57170 |      3.331244e-07      |      5.355863e+03      |
| 0.57180 |      3.331097e-07      |      5.355995e+03      |
| 0.57190 |      3.330950e-07      |      5.356125e+03      |
| 0.57200 |      3.330803e-07      |      5.356256e+03      |
| 0.57210 |      3.330657e-07      |      5.356386e+03      |
| 0.57220 |      3.330510e-07      |      5.356515e+03      |
| 0.57230 |      3.330363e-07      |      5.356644e+03      |
| 0.57240 |      3.330216e-07      |      5.356772e+03      |
| 0.57250 |      3.330069e-07      |      5.356900e+03      |
| 0.57260 |      3.329923e-07      |      5.357027e+03      |
| 0.57270 |      3.329776e-07      |      5.357154e+03      |
| 0.57280 |      3.329629e-07      |      5.357280e+03      |
| 0.57290 |      3.329482e-07      |      5.357405e+03      |
| 0.57300 |      3.329336e-07      |      5.357531e+03      |
| 0.57310 |      3.329189e-07      |      5.357655e+03      |
| 0.57320 |      3.329043e-07      |      5.357779e+03      |
| 0.57330 |      3.328896e-07      |      5.357903e+03      |
| 0.57340 |      3.328749e-07      |      5.358026e+03      |
| 0.57350 |      3.328603e-07      |      5.358149e+03      |
| 0.57360 |      3.328456e-07      |      5.358271e+03      |
| 0.57370 |      3.328310e-07      |      5.358392e+03      |
| 0.57380 |      3.328164e-07      |      5.358513e+03      |
| 0.57390 |      3.328017e-07      |      5.358634e+03      |
| 0.57400 |      3.327871e-07      |      5.358753e+03      |
| 0.57410 |      3.327724e-07      |      5.358873e+03      |
| 0.57420 |      3.327578e-07      |      5.358992e+03      |
| 0.57430 |      3.327432e-07      |      5.359110e+03      |
| 0.57440 |      3.327285e-07      |      5.359228e+03      |
| 0.57450 |      3.327139e-07      |      5.359345e+03      |
| 0.57460 |      3.326993e-07      |      5.359462e+03      |
| 0.57470 |      3.326847e-07      |      5.359579e+03      |
| 0.57480 |      3.326700e-07      |      5.359694e+03      |
| 0.57490 |      3.326554e-07      |      5.359810e+03      |
| 0.57500 |      3.326408e-07      |      5.359924e+03      |
| 0.57510 |      3.326262e-07      |      5.360039e+03      |
| 0.57520 |      3.326116e-07      |      5.360152e+03      |
| 0.57530 |      3.325970e-07      |      5.360265e+03      |
| 0.57540 |      3.325824e-07      |      5.360378e+03      |
| 0.57550 |      3.325678e-07      |      5.360490e+03      |
| 0.57560 |      3.325532e-07      |      5.360602e+03      |
| 0.57570 |      3.325386e-07      |      5.360713e+03      |
| 0.57580 |      3.325240e-07      |      5.360824e+03      |
| 0.57590 |      3.325094e-07      |      5.360934e+03      |
| 0.57600 |      3.324948e-07      |      5.361043e+03      |
| 0.57610 |      3.324802e-07      |      5.361152e+03      |
| 0.57620 |      3.324657e-07      |      5.361261e+03      |
| 0.57630 |      3.324511e-07      |      5.361369e+03      |
| 0.57640 |      3.324365e-07      |      5.361476e+03      |
| 0.57650 |      3.324219e-07      |      5.361583e+03      |
| 0.57660 |      3.324074e-07      |      5.361690e+03      |
| 0.57670 |      3.323928e-07      |      5.361796e+03      |
| 0.57680 |      3.323782e-07      |      5.361901e+03      |
| 0.57690 |      3.323637e-07      |      5.362006e+03      |
| 0.57700 |      3.323491e-07      |      5.362110e+03      |
| 0.57710 |      3.323345e-07      |      5.362214e+03      |
| 0.57720 |      3.323200e-07      |      5.362317e+03      |
| 0.57730 |      3.323054e-07      |      5.362420e+03      |
| 0.57740 |      3.322909e-07      |      5.362522e+03      |
| 0.57750 |      3.322763e-07      |      5.362624e+03      |
| 0.57760 |      3.322618e-07      |      5.362725e+03      |
| 0.57770 |      3.322473e-07      |      5.362826e+03      |
| 0.57780 |      3.322327e-07      |      5.362926e+03      |
| 0.57790 |      3.322182e-07      |      5.363026e+03      |
| 0.57800 |      3.322036e-07      |      5.363125e+03      |
| 0.57810 |      3.321891e-07      |      5.363224e+03      |
| 0.57820 |      3.321746e-07      |      5.363322e+03      |
| 0.57830 |      3.321601e-07      |      5.363419e+03      |
| 0.57840 |      3.321455e-07      |      5.363516e+03      |
| 0.57850 |      3.321310e-07      |      5.363613e+03      |
| 0.57860 |      3.321165e-07      |      5.363709e+03      |
| 0.57870 |      3.321020e-07      |      5.363805e+03      |
| 0.57880 |      3.320875e-07      |      5.363900e+03      |
| 0.57890 |      3.320730e-07      |      5.363994e+03      |
| 0.57900 |      3.320585e-07      |      5.364088e+03      |
| 0.57910 |      3.320439e-07      |      5.364181e+03      |
| 0.57920 |      3.320294e-07      |      5.364274e+03      |
| 0.57930 |      3.320149e-07      |      5.364367e+03      |
| 0.57940 |      3.320005e-07      |      5.364459e+03      |
| 0.57950 |      3.319860e-07      |      5.364550e+03      |
| 0.57960 |      3.319715e-07      |      5.364641e+03      |
| 0.57970 |      3.319570e-07      |      5.364731e+03      |
| 0.57980 |      3.319425e-07      |      5.364821e+03      |
| 0.57990 |      3.319280e-07      |      5.364910e+03      |
| 0.58000 |      3.319135e-07      |      5.364999e+03      |
| 0.58010 |      3.318991e-07      |      5.365087e+03      |
| 0.58020 |      3.318846e-07      |      5.365175e+03      |
| 0.58030 |      3.318701e-07      |      5.365262e+03      |
| 0.58040 |      3.318556e-07      |      5.365349e+03      |
| 0.58050 |      3.318412e-07      |      5.365435e+03      |
| 0.58060 |      3.318267e-07      |      5.365521e+03      |
| 0.58070 |      3.318123e-07      |      5.365606e+03      |
| 0.58080 |      3.317978e-07      |      5.365690e+03      |
| 0.58090 |      3.317833e-07      |      5.365774e+03      |
| 0.58100 |      3.317689e-07      |      5.365858e+03      |
| 0.58110 |      3.317544e-07      |      5.365941e+03      |
| 0.58120 |      3.317400e-07      |      5.366024e+03      |
| 0.58130 |      3.317255e-07      |      5.366106e+03      |
| 0.58140 |      3.317111e-07      |      5.366187e+03      |
| 0.58150 |      3.316967e-07      |      5.366268e+03      |
| 0.58160 |      3.316822e-07      |      5.366348e+03      |
| 0.58170 |      3.316678e-07      |      5.366428e+03      |
| 0.58180 |      3.316534e-07      |      5.366508e+03      |
| 0.58190 |      3.316389e-07      |      5.366587e+03      |
| 0.58200 |      3.316245e-07      |      5.366665e+03      |
| 0.58210 |      3.316101e-07      |      5.366743e+03      |
| 0.58220 |      3.315957e-07      |      5.366820e+03      |
| 0.58230 |      3.315813e-07      |      5.366897e+03      |
| 0.58240 |      3.315668e-07      |      5.366973e+03      |
| 0.58250 |      3.315524e-07      |      5.367049e+03      |
| 0.58260 |      3.315380e-07      |      5.367124e+03      |
| 0.58270 |      3.315236e-07      |      5.367199e+03      |
| 0.58280 |      3.315092e-07      |      5.367273e+03      |
| 0.58290 |      3.314948e-07      |      5.367347e+03      |
| 0.58300 |      3.314804e-07      |      5.367420e+03      |
| 0.58310 |      3.314660e-07      |      5.367493e+03      |
| 0.58320 |      3.314516e-07      |      5.367565e+03      |
| 0.58330 |      3.314373e-07      |      5.367636e+03      |
| 0.58340 |      3.314229e-07      |      5.367708e+03      |
| 0.58350 |      3.314085e-07      |      5.367778e+03      |
| 0.58360 |      3.313941e-07      |      5.367848e+03      |
| 0.58370 |      3.313797e-07      |      5.367918e+03      |
| 0.58380 |      3.313654e-07      |      5.367987e+03      |
| 0.58390 |      3.313510e-07      |      5.368055e+03      |
| 0.58400 |      3.313366e-07      |      5.368123e+03      |
| 0.58410 |      3.313223e-07      |      5.368191e+03      |
| 0.58420 |      3.313079e-07      |      5.368258e+03      |
| 0.58430 |      3.312935e-07      |      5.368324e+03      |
